year,age_gp,sex,race,edclass,tmort,lvdcmort,hlvdcmort,dmmort,ihdmort,istrmort,hyphdmort,audmort,uijmort,mvaccmort,ijmort,restmort
2000,60,1,"3-Hisp","SomeC",351.1955,20.78947,0,24.12406,78.85667,1.137931,1.139535,3.428571,6.685714,4.298508,3.088235,207.4221
2000,60,1,"3-Hisp","College",289.6567,14.55263,0,12.58647,62.03392,4.551724,2.27907,2.285714,5.571429,4.298508,1.029412,180.8295
2000,60,1,"4-Others","LEHS",1319.112,52.80702,0,58.54546,316.2953,7.411765,16.54545,17.0625,24.34375,26.88889,12.85714,787.4988
2000,60,1,"4-Others","SomeC",311.1334,8.596491,1,19.86364,82.1387,5.294117,3.818182,1.3125,5.125,7.333333,3.857143,172.0873
2000,60,1,"4-Others","College",632.7544,8.596491,2,13.59091,149.566,5.294117,7.636364,2.625,11.53125,9.777778,10.28571,411.414
2000,60,2,"1-WNH","LEHS",30474.46,445.5266,11,1157.171,4668.505,147.9381,193.7349,64.36364,314.4138,310.1538,148.3496,23013.96
2000,60,2,"1-WNH","SomeC",6444.45,125.7448,1,244.1737,837.7172,28.53093,49.51004,17.45455,81.03448,79.69231,43.87805,4935.896
2000,60,2,"1-WNH","College",4882.094,99.72859,0,114.6555,477.7773,28.53093,24.75502,14.18182,74.55173,86.15385,64.77235,3896.144
2000,60,2,"2-BNH","LEHS",7150.217,88.33334,2,478.9091,1357.318,58.72727,164.0789,15.16667,65.87654,35.12195,5.555555,4878.403
2000,60,2,"2-BNH","SomeC",1210.343,12.14583,1,68.72727,242.4959,11.51515,28.28947,3.5,14.76543,5.487805,1.111111,821.3922
2000,60,2,"2-BNH","College",788.4396,5.520833,0,40.36364,126.1856,5.757576,22.63158,2.333333,11.35802,4.390244,3.333333,567.2046
2000,60,2,"3-Hisp","LEHS",2378.836,82.48276,2,214.2035,383.5237,15,34,1,26.78788,30.9375,3.75,1584.751
2000,60,2,"3-Hisp","SomeC",217.1202,6.344828,1,12.47788,34.48578,1,0,0,4.121212,1.03125,1.25,155.825
2000,60,2,"3-Hisp","College",157.0433,3.172414,1,8.318584,22.99052,1,2,1,3.090909,1.03125,0,113.4237
2000,60,2,"4-Others","LEHS",1040.222,24.93333,4,61.91358,172.6563,5,7,1.5,15.47619,12.73684,5,730.4296
2000,60,2,"4-Others","SomeC",208.2624,4.533333,0,10.49383,23.02083,1,1,1.5,5.952381,5.789474,0,155.3646
2000,60,2,"4-Others","College",247.516,4.533333,0,12.59259,25.32292,1,1,0,3.571429,3.473684,1,194.2058
2000,65,1,"1-WNH","LEHS",56917.18,884.3417,7.933333,1779.415,13645.12,324.675,356.3108,210.1111,646.4431,450.8206,489.8421,38120.1
2000,65,1,"1-WNH","SomeC",11782.44,202.8405,5.666667,377.4516,2810.362,57.93864,80.14286,39.53704,164.5687,79.75204,133.7895,7829.622
2000,65,1,"1-WNH","College",14426.38,231.8177,3.4,353.1339,3194.52,98.38636,124.5463,55.35185,198.9883,148.4274,155.3684,9865.281
2000,65,1,"2-BNH","LEHS",11118.85,122.7059,3,478.4695,2299.538,113.152,222.1261,75.81481,147.8758,89.26316,30.19355,7536.92
2000,65,1,"2-BNH","SomeC",1280.693,17.52941,0,53.8817,274.3387,14.144,22.43698,8.790123,25.41615,3.347368,2.322581,858.5791
2000,65,1,"2-BNH","College",955.4559,8.764706,1,50.6488,185.1229,8.704,22.43698,4.395061,12.70807,13.38947,3.483871,644.5007
2000,65,1,"3-Hisp","LEHS",4081.528,204.3529,2,295.6176,1003.173,29.64706,35.41463,33.25,61.66667,47.64706,30.33333,2338.164
2000,65,1,"3-Hisp","SomeC",395.3313,16.94118,0,19.0721,80.84959,2.117647,2.146342,2.375,6.727273,4.235294,6.5,254.5668
2000,65,1,"3-Hisp","College",361.1405,12.70588,0,23.31034,82.97721,4.235294,6.439024,2.375,5.606061,2.117647,2.166667,219.2697
2000,65,1,"4-Others","LEHS",1642.552,22.45455,2,71.26168,405.0497,14.2381,28.46154,15.55556,26.94286,21.46154,10.18182,1027.34
2000,65,1,"4-Others","SomeC",327.1425,7.090909,0,22.19626,84.00177,1.095238,5.692307,4.444445,4.685714,3.576923,0,195.6306
2000,65,1,"4-Others","College",646.3059,9.454545,2,31.54206,159.9486,7.666667,2.846154,0,9.371428,5.961538,5.818182,408.0295
2000,65,2,"1-WNH","LEHS",46046.5,571.7597,18.75,1770.862,7741.752,280.3729,295.4915,53.61538,452.3077,326.4198,122.8177,34411.38
2000,65,2,"1-WNH","SomeC",8593.124,141.3458,4.166667,297.9817,1213.284,63.48066,51.38983,14.71795,81.84615,76.93396,29.39227,6618.765
2000,65,2,"1-WNH","College",5999.377,82.89452,2.083333,135.156,746.9644,39.14641,32.11864,13.66667,81.84615,62.64622,37.79005,4765.853
2000,65,2,"2-BNH","LEHS",9158.634,80.93478,2,709.1553,1850.343,74.04444,179.8788,15.78571,82.06896,35.83333,3,6124.703
2000,65,2,"2-BNH","SomeC",1376.986,16.63043,0,77.58094,283.227,11.97778,21.49495,0,11.72414,5.972222,0,948.6754
2000,65,2,"2-BNH","College",940.3804,4.434783,0,50.26371,177.4301,11.97778,22.62626,1.214286,8.206897,1.194444,0,663.6221
2000,65,2,"3-Hisp","LEHS",3296.117,90.3125,4,325.8344,631.2966,24.76923,34.90909,4,32.81579,26.57143,4,2117.333
2000,65,2,"3-Hisp","SomeC",245.0174,5.3125,0,13.79755,54.71237,2.153846,0,0,7.921052,2.214286,0,159.1425
2000,65,2,"3-Hisp","College",166.8653,6.375,0,6.368098,19.99106,1.076923,1.090909,0,2.263158,2.214286,0,127.5248
2000,65,2,"4-Others","LEHS",1489.632,27.73529,4,91.93939,244.3201,15.75,16.21053,4,14.4375,13,6,1052.701
2000,65,2,"4-Others","SomeC",271.7497,8.441176,0,15.69697,43.91007,2.1,2.315789,0,2.625,3.545455,0,192.7944
2000,65,2,"4-Others","College",219.6181,4.823529,0,3.363636,24.76978,3.15,3.473684,0,3.9375,9.454545,0,166.5043
2000,70,1,"1-WNH","LEHS",83446.87,886.5425,15.68182,2400.517,20418.77,668.7057,439.3202,208.2317,978.3199,502.3919,688.5552,56238.96
2000,70,1,"1-WNH","SomeC",15519,189.8219,2.090909,454.7563,3644.95,137.5806,93.44952,28.9807,199.1271,96.61383,111.3682,10560.39
2000,70,1,"1-WNH","College",19946.13,221.6356,5.227273,601.7267,4660.283,139.7136,148.2303,40.78764,270.5531,145.9942,122.0767,13590.65
2000,70,1,"2-BNH","LEHS",13109.58,102.3786,3,557.5253,2855.929,155.774,239.0244,53.5102,154.9935,80.43243,27.77778,8879.631
2000,70,1,"2-BNH","SomeC",1290.268,3.23301,1,60.45454,297.0167,10.5411,21.62602,3.489796,18.7871,11.31081,4.444445,858.9165
2000,70,1,"2-BNH","College",990.1529,5.38835,0,47.0202,209.054,4.684931,19.34959,0,8.219355,1.256757,7.777778,686.4525
2000,70,1,"3-Hisp","LEHS",5128.021,144.72,6,368.1823,1278,61.76471,51.66667,17.8125,68.88,62.53125,27.57576,3041.484
2000,70,1,"3-Hisp","SomeC",434.2914,7.56,0,28.98228,106.9412,7.205883,4.133333,1.1875,5.466667,2.15625,5.30303,265.0255
2000,70,1,"3-Hisp","College",441.6881,9.72,0,26.83544,109.0588,1.029412,6.2,0,7.653333,4.3125,2.121212,274.4908
2000,70,1,"4-Others","LEHS",2107.917,18.69231,1,85.51724,488.5305,25.8,24.7,8.571428,36.8,20.65217,16.05882,1380.918
2000,70,1,"4-Others","SomeC",382.6365,6.230769,0,14.96552,97.22596,4.914286,7.8,0,3.45,1.086957,1.235294,245.9936
2000,70,1,"4-Others","College",676.4466,2.076923,0,23.51724,163.2436,12.28571,6.5,1.428571,5.75,3.26087,3.705882,455.0881
2000,70,2,"1-WNH","LEHS",72834.07,703.8459,24.0625,2728.375,13421.91,606.473,442.6318,55.25,764.7133,387.947,121.5714,53575.97
2000,70,2,"1-WNH","SomeC",12564.55,122.1729,5.46875,360.0309,2125.038,112.6307,73.77197,11.91667,146.0688,71.21218,39.42857,9497.704
2000,70,2,"1-WNH","College",8793.374,92.98118,5.46875,215.5937,1244.055,63.89627,55.59626,10.83333,119.2179,81.84087,23,6881.327
2000,70,2,"2-BNH","LEHS",11813.91,59.32836,3,809.2191,2530.909,139.5973,261.7619,10,121.4478,42.26415,4.8,7831.004
2000,70,2,"2-BNH","SomeC",1580.205,8.955224,0,118.1261,319.3046,11.81208,41.61905,1,17.68657,8.45283,1.2,1052.027
2000,70,2,"2-BNH","College",1029.885,6.716418,1,70.65487,202.7864,8.590604,18.61905,0,18.86567,5.283019,0,697.9686
2000,70,2,"3-Hisp","LEHS",4371.546,122.2946,1,456.0976,915.8488,41.89743,52.83019,3,33.52381,38.88372,5,2701.643
2000,70,2,"3-Hisp","SomeC",256.6507,9.488372,0,10.73171,41.10254,1.102564,2.113208,0,5.238095,2.046512,1,183.5759
2000,70,2,"3-Hisp","College",241.8031,4.217054,1,17.17073,40.04863,0,1.056604,0,5.238095,3.069767,0,169.7812
2000,70,2,"4-Others","LEHS",1977.495,25.7931,3,138.2745,391.2327,21.53846,14.95,1.333333,21.37931,22.30769,2,1337.393
2000,70,2,"4-Others","SomeC",264.5479,3.517241,1,18.22222,31.6266,2.153846,3.45,2.666667,5.344828,2.230769,1,192.4541
2000,70,2,"4-Others","College",268.957,4.689655,0,7.503268,35.14066,4.307693,4.6,0,4.275862,4.461538,2,201.1526
2000,75,1,"1-WNH","LEHS",103220.2,704.1292,19.7037,2889.301,25920.51,1129.85,558.3936,113.2422,1302.183,556.627,664.8851,69358.89
2000,75,1,"1-WNH","SomeC",19806.57,169.813,5.185185,619.6664,4725.492,232.5537,108.929,19.22981,242.5424,120.7672,129.9936,13432.87
2000,75,1,"1-WNH","College",25043.19,173.0578,3.111111,626.0328,5879.998,267.5961,122.6774,39.52795,363.2746,152.6058,197.1214,17220.23
2000,75,1,"2-BNH","LEHS",13380.56,49.24528,0,547.0548,2934.405,194.9529,211.7571,33.90625,176.574,54.81818,22.82609,9154.917
2000,75,1,"2-BNH","SomeC",1159.322,3.283019,0,54.70548,264.2892,12.32461,18.51429,0,13.21302,8.527273,0,784.7397
2000,75,1,"2-BNH","College",951.1219,5.471698,0,50.23973,205.3062,6.722513,12.72857,1.09375,13.21302,3.654546,2.173913,650.3431
2000,75,1,"3-Hisp","LEHS",5182.983,106.3966,1,318.1844,1358.645,73.8,49.84483,6,60.86956,46.80851,24,3136.928
2000,75,1,"3-Hisp","SomeC",405.7359,9.387931,0,21.90778,101.3119,6.15,5.086207,1,5.434783,2.12766,1,252.3228
2000,75,1,"3-Hisp","College",480.2806,5.215517,0,21.90778,113.0427,2.05,4.068965,2,8.695652,1.06383,2,320.7493
2000,75,1,"4-Others","LEHS",2556.116,16.33333,0,98.50394,643.3125,61.67089,25.56757,6,40.10417,22,13,1630.482
2000,75,1,"4-Others","SomeC",397.0232,0,0,13.13386,107.2188,9.56962,2.324324,0,5.729167,6.6,3,248.7177
2000,75,1,"4-Others","College",743.861,4.666667,0,27.36221,198.4688,12.75949,15.10811,0,9.166667,4.4,2,469.8
2000,75,2,"1-WNH","LEHS",107924.6,783.3657,21.03572,3781.189,22660.32,1337.334,826.9855,45.2459,1270.197,518.1431,96.0942,76583.21
2000,75,2,"1-WNH","SomeC",19043.19,108.8889,7.75,532.1122,3516.828,206.9684,154.5965,15.83607,238.8951,95.39036,30.23188,14136.71
2000,75,2,"1-WNH","College",12079.22,87.74541,2.214286,276.6984,2137.847,167.6975,115.418,7.918033,158.9079,83.46656,22.67391,9019.077
2000,75,2,"2-BNH","LEHS",14154.55,35.83333,0,963.8807,3217.57,226.2301,320.4085,4,142.0069,28.6,5,9210.735
2000,75,2,"2-BNH","SomeC",1429.947,3.583333,3,82.61834,332.5421,22.51046,30.78658,1,12.90972,4.4,0,936.4343
2000,75,2,"2-BNH","College",1143.505,3.583333,0,70.50098,262.888,20.25941,22.80488,0,14.08333,0,0,749.8301
2000,75,2,"3-Hisp","LEHS",5016.325,90.60674,4,437.9508,1178.091,57.79661,48.85714,1,52.75862,16.8,5,3123.771
2000,75,2,"3-Hisp","SomeC",260.2005,3.235955,1,10.65574,47.16653,4.20339,6.107143,0,3.103448,2.1,0,182.3088
2000,75,2,"3-Hisp","College",232.4743,2.157303,0,6.393443,55.74226,0,2.035714,0,4.137931,2.1,0,159.92
2000,75,2,"4-Others","LEHS",2489.592,15.125,1,131.2239,572.9808,43.58491,25.03846,1,29.38235,26.4,6,1637.62
2000,75,2,"4-Others","SomeC",298.042,4.125,0,9.373135,53.32692,8.301887,1.192308,0,5.441176,2.2,0,213.3172
2000,75,2,"4-Others","College",301.3658,2.75,0,16.40298,81.69231,3.113208,4.769231,0,2.176471,4.4,0,187.0628
2000,80,1,"1-WNH","LEHS",242840.1,662.0859,16.64,5338.425,64623.97,3542.677,1567.309,126.5818,3889.948,964.2539,1061.833,161045.2
2000,80,1,"1-WNH","SomeC",38626.57,121.935,2.08,828.578,10094.61,606.9843,274.2791,26.81818,631.7831,138.0563,165.5489,25736.07
2000,80,1,"1-WNH","College",52510.36,137.9791,7.28,985.9972,13424.43,936.3392,366.4115,23.6,1068.268,208.6898,205.6181,35146.74
2000,80,1,"2-BNH","LEHS",23355.78,37.76316,2,729.1873,5223.726,428.1117,393.1474,18.7,311.8041,68.98701,21.875,16121.93
2000,80,1,"2-BNH","SomeC",1484.969,2.157895,0,48.30579,355.1996,19.7233,22.1,1.1,20.15464,5.38961,2.083333,1008.349
2000,80,1,"2-BNH","College",1465.247,1.078947,0,57.50689,362.0744,30.16505,26.75263,2.2,13.04124,8.623377,1.041667,961.7203
2000,80,1,"3-Hisp","LEHS",9756.803,65.91549,0,423.7529,2731.739,147.5276,85.88764,8,151.6364,31.71428,37.67567,6073.103
2000,80,1,"3-Hisp","SomeC",608.3844,3.042253,0,22.58581,171.6051,12.7362,5.505618,1,8.727273,2.114286,1.108108,379.9072
2000,80,1,"3-Hisp","College",915.8127,3.042253,0,23.66133,290.6562,12.7362,6.606741,1,7.636364,3.171429,2.216216,564.9901
2000,80,1,"4-Others","LEHS",5078.373,16,0,161.4021,1284.391,126.655,45.41539,3,80.98276,24.75,16,3319.401
2000,80,1,"4-Others","SomeC",716.4329,2.285714,1,18.05155,173.8935,17.02924,7.753846,0,15.77586,2.0625,3.428571,474.9801
2000,80,1,"4-Others","College",1401.194,5.714286,0,26.54639,401.716,38.31579,18.83077,0,25.24138,6.1875,4.571429,874.6186
2000,80,2,"1-WNH","LEHS",426284.1,947.9964,28.54286,9952.8,111255.2,7761.001,5216.488,60.49367,6360.93,813.3192,164.1005,283713.6
2000,80,2,"1-WNH","SomeC",68950.2,146.5085,4.228571,1161.392,16360.87,1426.185,850.4911,11.27848,1138.068,160.735,41.2968,47653.72
2000,80,2,"1-WNH","College",56417.7,104.4951,4.228571,826.8083,13088.91,1171.813,738.0206,9.227848,950.002,133.9458,32.60274,39362.66
2000,80,2,"2-BNH","LEHS",40974.96,58.12903,1,1963.827,10245.49,880.1858,1009.202,5.833333,421.9286,41.51163,7.714286,26339.18
2000,80,2,"2-BNH","SomeC",2915.891,3.290323,1,119.858,747.7708,59.77293,80.3171,0,40.07143,2.372093,1.285714,1859.94
2000,80,2,"2-BNH","College",3095.151,6.580645,0,123.3154,731.739,82.04128,81.48111,1.166667,33,7.116279,0,2029.877
2000,80,2,"3-Hisp","LEHS",15087.64,103.7596,3,774.8759,4553.446,280.1643,210.3818,3,200.5693,32,2,8924.914
2000,80,2,"3-Hisp","SomeC",605.5242,3.144231,0,17.38852,184.9169,15.02797,8.290909,0,7.589109,0,0,369.1806
2000,80,2,"3-Hisp","College",755.8316,2.096154,0,21.73565,242.6367,11.80769,9.327272,0,10.84158,7,0,449.9052
2000,80,2,"4-Others","LEHS",7225.136,24.27586,3.6,267.641,1850.473,200.2,117.4154,0,108.0811,24.88889,9,4619.446
2000,80,2,"4-Others","SomeC",670.7775,6.62069,2.4,16.86813,163.1081,6.6,14.4,0,11.62162,3.555556,1,444.5399
2000,80,2,"4-Others","College",739.087,1.103448,0,22.49084,196.4189,13.2,12.18462,0,9.297297,3.555556,1,480.0144
2001,18,1,"1-WNH","LEHS",8246.702,4,1,27,44.45763,1.5,1,25.14286,775.8947,3072.459,1584.659,2709.688
2001,18,1,"1-WNH","SomeC",2233.658,2,0,8,10.33898,1.5,0,4.571429,220.6385,870.1793,404.6162,711.6246
2001,18,1,"1-WNH","College",452.6401,0,0,0,6.20339,0,0,2.285714,56.46673,148.3619,69.72499,169.687
2001,18,1,"2-BNH","LEHS",3914.311,2,0,17.52381,25.03448,0,9,11.91667,180.2198,595.2035,293.6943,2778.55
2001,18,1,"2-BNH","SomeC",524.7996,0,0,4.380952,7.965517,0,0,1.083333,21.4011,137.3546,50.98089,302.7423
2001,18,1,"2-BNH","College",62.88921,0,0,1.095238,0,0,0,0,3.379121,17.44186,3.324841,37.70812
2001,18,1,"3-Hisp","LEHS",3023.821,4,0,9,12,0,4,19.83333,271.8256,997.8288,253.2353,1452.891
2001,18,1,"3-Hisp","SomeC",325.005,0,0,0,0,0,0,1.166667,14.66279,115.46,30.59926,162.2518
2001,18,1,"3-Hisp","College",37.17378,0,0,0,0,0,0,0,4.511628,12.71119,3.165441,16.85733
2001,18,1,"4-Others","LEHS",566.767,5,0,2,3.6,0,0,6,54.84932,196.1712,76.70536,222.1296
2001,18,1,"4-Others","SomeC",203.1806,0,0,2,2.4,0,1,0,18.9863,65.03502,37.8125,76.18937
2001,18,1,"4-Others","College",47.05236,0,0,0,0,0,0,0,3.164384,12.79377,6.482143,24.68106
2001,18,2,"1-WNH","LEHS",2416.311,2,0,21.81818,15.55556,2.666667,0,4.8,117.9738,864.4391,175.8204,1212.063
2001,18,2,"1-WNH","SomeC",1119.211,0,0,2.181818,4.444445,0,2,1.2,68.02094,449.5926,105.2817,485.4627
2001,18,2,"1-WNH","College",242.4781,0,0,0,0,1.333333,0,0,17.00524,78.96825,17.89789,127.4738
2001,18,2,"2-BNH","LEHS",1028.443,2.333333,0,15.68182,14,3.333333,2,3,34.52632,189.1707,18.41667,745.5172
2001,18,2,"2-BNH","SomeC",267.7076,4.666667,0,4.181818,3,1.666667,2,0,6.473684,77.69512,4.333333,164.3044
2001,18,2,"2-BNH","College",46.84884,0,0,3.136364,0,0,0,0,0,10.13415,3.25,30.17836
2001,18,2,"3-Hisp","LEHS",609.5281,1,0,6,4,0,1,5,25.77778,186.55,34.02439,346.2201
2001,18,2,"3-Hisp","SomeC",135.5657,1,0,1,0,0,0,0,3.222222,47.15,7.682927,75.44498
2001,18,2,"3-Hisp","College",26.90617,0,0,0,1,0,0,0,0,12.3,3.292683,10.33493
2001,18,2,"4-Others","LEHS",155.0717,.3333333,0,1,.3333333,0,0,0,3,56.5,18.45714,75.17647
2001,18,2,"4-Others","SomeC",111.0648,.3333333,0,3,.3333333,0,0,0,2,46.22727,16.28572,42.80882
2001,18,2,"4-Others","College",40.86348,.3333333,0,0,.3333333,0,0,0,3,10.27273,3.257143,24.01471
2001,25,1,"1-WNH","LEHS",4797.671,16,0,37.8,93.00813,4.5,12.70588,25.2,420.8197,1177.977,1000.066,2009.281
2001,25,1,"1-WNH","SomeC",1433.811,5,0,10.8,25.36585,1.5,4.235294,11.55,99.20068,365.6877,317.5314,593.0244
2001,25,1,"1-WNH","College",936.5173,3,0,5.4,11.62602,0,1.058824,5.25,93.97959,172.3356,161.403,482.6943
2001,25,1,"2-BNH","LEHS",2414.229,10,0,38.74419,34.43478,1,11.53846,7.636364,100.4065,292.9746,153.2277,1764.655
2001,25,1,"2-BNH","SomeC",491.0848,1,0,7.976744,8.347826,1,3.461539,3.272727,24.30894,78.2,41.9802,321.4387
2001,25,1,"2-BNH","College",150.6861,0,0,2.27907,5.217391,0,0,1.090909,5.284553,19.82535,16.79208,99.90661
2001,25,1,"3-Hisp","LEHS",1906.658,13.86667,0,7.714286,21.6,.3333333,4,25.89286,160.7407,522.3022,182.3598,967.7398
2001,25,1,"3-Hisp","SomeC",220.5784,2.133333,0,1.285714,4.32,.3333333,2,3.107143,16.07407,52.8777,26.0514,112.2792
2001,25,1,"3-Hisp","College",95.76331,0,0,0,1.08,.3333333,0,0,9.185185,24.82014,14.58879,45.98101
2001,25,1,"4-Others","LEHS",322.8802,3,0,2,0,0,0,7,30.41379,68.77982,58.64516,152.6228
2001,25,1,"4-Others","SomeC",96.6444,3,0,0,2.4,0,0,0,8.689655,20.74312,24.97849,36.76316
2001,25,1,"4-Others","College",139.4754,0,0,0,3.6,0,1,0,23.89655,29.47706,17.37634,64.61404
2001,25,2,"1-WNH","LEHS",1758.056,11.78571,0,35.0625,25.69444,2.5,6.75,9,90.56934,361.1007,149.1892,1065.505
2001,25,2,"1-WNH","SomeC",660.4675,2.142857,0,10.625,7.194445,1.25,0,2,30.87591,135.6799,68.20078,402.3585
2001,25,2,"1-WNH","College",543.4765,1.071429,0,5.3125,4.111111,6.25,2.25,1,19.55474,97.21942,58.61004,349.1365
2001,25,2,"2-BNH","LEHS",892.0836,4,0,20.1875,18.78261,1,10.83333,0,35.69231,65.10345,18.17241,718.9957
2001,25,2,"2-BNH","SomeC",296.2475,3,0,9.5625,5.217391,0,2.166667,0,9.846154,40.82759,4.275862,221.0577
2001,25,2,"2-BNH","College",143.6689,1,0,4.25,0,0,0,0,2.461539,22.06897,8.551724,104.9466
2001,25,2,"3-Hisp","LEHS",488.366,1,0,8,4,1,3,6.75,25.25926,85.96429,25.09091,328.3017
2001,25,2,"3-Hisp","SomeC",104.5752,0,0,2,1,0,0,1.125,3.444444,22.78572,6.545455,67.53041
2001,25,2,"3-Hisp","College",47.05882,0,0,1,0,0,0,1.125,2.296296,7.25,4.363636,31.16788
2001,25,2,"4-Others","LEHS",126.098,2.666667,0,2.5,1,0,0,5,4.444445,20.32558,11.75862,78.51351
2001,25,2,"4-Others","SomeC",46.45714,0,0,1.25,0,0,0,0,2.222222,8.55814,8.551724,25.7973
2001,25,2,"4-Others","College",98.4449,1.333333,0,1.25,1,1,0,1,3.333333,17.11628,10.68966,61.68919
2001,30,1,"1-WNH","LEHS",6241.619,95.85366,2,101.92,283.9689,16.57895,46.7541,75.73333,493.5885,1072.823,1134.685,2917.377
2001,30,1,"1-WNH","SomeC",1739.311,20.23577,1,15.6,82.64767,1.105263,8.131147,21.33333,128.6705,279.3589,335.6558,845.6473
2001,30,1,"1-WNH","College",1464.07,14.91057,0,12.48,42.38342,3.315789,7.114754,14.93333,110.741,201.8182,240.6589,815.9755
2001,30,1,"2-BNH","LEHS",2719.688,14.875,0,53.30159,86.4434,3,42.44898,13.44444,107.4286,275.8576,140.7033,1981.945
2001,30,1,"2-BNH","SomeC",538.8479,1.0625,0,12.74603,21.33019,1,6.367347,6.111111,21.71428,60.81899,31.97802,375.9818
2001,30,1,"2-BNH","College",233.4639,1.0625,0,6.952381,11.22641,0,3.183673,2.444444,14.85714,29.32344,21.31868,143.0727
2001,30,1,"3-Hisp","LEHS",1807.722,49.94231,0,19,50.18644,2,8,34.54546,162.5748,324.1946,155.486,1001.823
2001,30,1,"3-Hisp","SomeC",215.6881,2.038461,0,0,8.542373,0,1,3.454545,10.83832,45.55676,28.46927,115.9222
2001,30,1,"3-Hisp","College",119.5894,1.019231,0,0,4.271186,1,0,0,7.586826,22.24865,12.04469,71.25492
2001,30,1,"4-Others","LEHS",397.4642,17,0,4,16.33333,0,2.4,15.55556,42.26415,54.92308,56.91429,186.956
2001,30,1,"4-Others","SomeC",130.6273,0,0,0,7,2,2.4,2.222222,4.226415,31.23077,14.22857,68.28931
2001,30,1,"4-Others","College",142.9085,0,0,1,4.666667,0,1.2,2.222222,9.509434,11.84615,11.85714,100.7547
2001,30,2,"1-WNH","LEHS",2763.449,56.52174,0,61.05263,93.61481,6.25,9,27.89189,109.7778,348.6793,213.1021,1837.85
2001,30,2,"1-WNH","SomeC",990.4305,15.21739,0,23.15789,28.4,0,4,12.78378,33.77778,122.566,102.8403,647.5931
2001,30,2,"1-WNH","College",862.1199,3.26087,0,15.78947,19.98519,3.75,0,2.324324,27.44444,88.75471,89.05759,611.5568
2001,30,2,"2-BNH","LEHS",1375.294,10.8,0,32.91892,44.21569,1,27.92857,7.714286,29.38235,74.73874,23.33333,1124.1
2001,30,2,"2-BNH","SomeC",411.3652,1.2,0,7.945946,6.470588,0,6.071429,1.285714,5.441176,36.27027,7.424242,339.1201
2001,30,2,"2-BNH","College",192.341,0,0,1.135135,4.313725,2,0,0,2.176471,10.99099,4.242424,166.7803
2001,30,2,"3-Hisp","LEHS",594.5701,12.69231,0,8,9.333333,2,4,4,26.66667,62.82353,18.52941,446.627
2001,30,2,"3-Hisp","SomeC",125.6729,2.307692,0,1,4.666667,0,0,0,2.133333,19.89412,11.32353,84.46847
2001,30,2,"3-Hisp","College",70.75701,0,0,1,0,0,0,0,3.2,6.282353,5.147059,54.9045
2001,30,2,"4-Others","LEHS",159.8864,7.875,0,1,4.666667,1,1,4.571429,3.428571,23.53488,9.428572,103.4742
2001,30,2,"4-Others","SomeC",73.96104,1.125,0,0,0,0,0,3.428571,2.285714,8.55814,5.238095,53.37089
2001,30,2,"4-Others","College",101.1526,0,0,0,2.333333,0,0,0,2.285714,13.90698,7.333333,75.15493
2001,35,1,"1-WNH","LEHS",10409.85,344.4141,10,183.8226,889.9362,12,73.21101,218.2784,732.9227,1224.473,1381.451,5339.826
2001,35,1,"1-WNH","SomeC",2603.793,72.96,2,57.04839,176.7021,4,28.23853,36.73993,173.7858,289.7849,375.011,1386.802
2001,35,1,"1-WNH","College",2088.359,38.62588,1,21.12903,141.3617,4,12.55046,39.98169,126.2915,151.7419,289.5384,1262.373
2001,35,1,"2-BNH","LEHS",3824.115,65.12162,1,90.08411,215.1066,10,56.42857,54.15789,160.5568,247.3784,128.2823,2795.849
2001,35,1,"2-BNH","SomeC",774.3917,9.608109,0,24.46729,56.77941,2,12.41429,5.526316,27.13636,65.2804,38.70588,532.7015
2001,35,1,"2-BNH","College",360.4927,4.27027,0,4.448598,25.11397,2,10.15714,3.315789,11.30682,26.34122,21.01176,252.4494
2001,35,1,"3-Hisp","LEHS",2288.826,136.5206,1,33.84615,85.71429,4,31,49.51786,180.785,301.4908,162.3037,1302.548
2001,35,1,"3-Hisp","SomeC",290.9792,12.41096,1,6.153846,16.07143,0,4,7.375,18.81,41.35976,29.31937,154.6644
2001,35,1,"3-Hisp","College",159.1951,2.068493,0,0,3.214286,1,2,2.107143,9.405,14.14939,8.376964,116.7874
2001,35,1,"4-Others","LEHS",590.0109,37.82222,0,12.85714,32.41177,1,1.333333,22.61539,47.16923,74.73267,54.92308,303.371
2001,35,1,"4-Others","SomeC",146.663,7.155556,0,1.071429,7.823529,2,1.333333,4.307693,16.84615,21.9802,11.84615,72.12217
2001,35,1,"4-Others","College",190.3261,1.022222,0,1.071429,16.76471,0,1.333333,1.076923,8.984615,14.28713,17.23077,130.5068
2001,35,2,"1-WNH","LEHS",5143.268,217.8566,1,114.2515,276.4814,16.8,28.73684,77.91262,173.7561,510.1986,333.837,3392.203
2001,35,2,"1-WNH","SomeC",1776.261,52.62238,0,44.19162,60.01146,2.1,5.526316,20.7767,56.80488,173.5946,128.4799,1232.074
2001,35,2,"1-WNH","College",1312.471,30.52098,0,21.55689,37.50716,2.1,7.736842,8.310679,43.43903,94.2068,112.6832,954.7237
2001,35,2,"2-BNH","LEHS",2361.806,36.14286,1,51.48101,93.56097,5.714286,47.93443,10.4,42.74138,91.97762,22.13514,1959.563
2001,35,2,"2-BNH","SomeC",664.0505,7.666667,0,28.36709,30.07317,1.142857,15.60656,1.3,20.7931,34.62687,12.64865,510.9495
