year,age_gp,sex,race,edclass,tmort,mvaccmort,opioidmort,alcpoimort,uijmort,sijmort,othjmort,covmort,flumort,othinfmort,heartmort,cancermort,strokemort,respmort,dementiamort,dmmort,kidneymort,livermort,audmort,othncdmort,restmort
2002,55,1,"2-BNH","College",1018.504,13.62162,3.525,0,18.04245,2.192308,14.93388,0,5.524476,19.90062,324.1176,289.8582,49.98124,9.911894,1.25,45.71429,25.91139,17.61403,5.94697,109.3629,61.03522
2002,55,1,"3-Hisp","LEHS",3406.337,85.71429,16,1,82.63367,60.04,36.55,0,49.47368,84.70103,853.2401,861.6411,172.8172,51.40984,1,196.3276,55.60656,289.5283,58.35484,288.6046,161.9591
2002,55,1,"3-Hisp","SomeC",472.0073,10.71429,3,1,13.77228,7.373333,3.225,0,4.210526,10.72165,130.5209,138.8376,15.80645,5.245902,1,30.51724,4.196721,36.45912,4.322581,35.01453,15.63743
2002,55,1,"3-Hisp","College",368.6558,8.571428,3,0,10.59406,11.58667,3.225,0,6.31579,8.577319,99.23904,115.5214,7.376344,7.344262,0,9.155172,4.196721,15.01258,4.322581,41.38081,13.40351
2002,55,1,"4-Others","LEHS",1069.103,30.23256,1.666667,2,41.25,20.4,14,0,8.727273,28.30769,285.3904,302.6912,48.57954,21.53333,2.666667,54.8913,16.8,33.6,18.75,100.7698,40.35849
2002,55,1,"4-Others","SomeC",346.088,6.976744,1.666667,1,11.25,9.6,0,0,2.909091,3.538461,99.01302,104.4877,12.95455,9.066667,1.333333,21.95652,5.6,31.2,0,17.3741,5.207547
2002,55,1,"4-Others","College",584.8087,12.7907,1.666667,0,12.5,18,7,0,4.363636,14.15385,152.5965,206.8211,33.46591,3.4,0,24.15217,5.6,13.2,6.25,42.85611,23.43396
2002,55,2,"1-WNH","LEHS",21587.77,280.0858,68.60714,2,286.0978,226.8913,142.6852,0,264.5442,185.6,4172.544,8899.676,831.1435,1434.025,98.71533,809.8665,269.011,442.5679,74.27692,2454.397,654.8881
2002,55,2,"1-WNH","SomeC",6714.829,92.65197,28.25,0,90.34666,93.73913,48.98148,0,66.94587,75.73333,1106.194,3114.255,249.4492,247.5783,27.89781,210.3142,67.51649,175.1168,31.38461,785.6641,200.0151
2002,55,2,"1-WNH","College",5444.398,86.26218,16.14286,0,107.5556,120.3696,38.33333,0,47.50997,42.66667,703.2617,2950.07,162.4073,125.3968,20.38686,108.8193,47.47253,109.3153,30.33846,576.9386,144.0969
2002,55,2,"2-BNH","LEHS",5664.178,34.875,8.571428,1,56.22857,5.5,34.7234,0,66.7317,62.6875,1467.516,1754.23,338.9637,157.8316,8.25,353.8248,181.5196,91.2807,21.33333,663.1475,356.6829
2002,55,2,"2-BNH","SomeC",1546.981,11.25,5.357143,0,16.4,4.4,10.85106,0,19.90244,17,393.0258,540.2719,85.01695,33.28421,1.375,95.80488,37.20588,16.98246,1.333333,186.6475,70.22195
2002,55,2,"2-BNH","College",857.8412,7.875,1.071429,0,9.371428,1.1,5.425532,0,9.365853,5.3125,190.4579,381.4981,32.01937,12.88421,1.375,41.37029,11.27451,12.73684,1.333333,103.2051,30.09512
2002,55,2,"3-Hisp","LEHS",1977.711,28,3.75,0,25.65517,9,11,0,30.88235,39.55102,380.8165,697.6635,102.459,33.65714,6,164.5562,45.66038,73.01163,5,242.5912,79.04546
2002,55,2,"3-Hisp","SomeC",258.2792,6,1.25,1,4.275862,1,6,0,3.088235,8.32653,37.35529,84.87894,14.34426,4.342857,0,25.15508,7.264151,9.523255,1,30.58759,12.81818
2002,55,2,"3-Hisp","College",151.01,5,0,0,1.068966,1,0,0,1.029412,3.122449,22.82824,72.45763,8.196721,0,0,6.28877,2.075472,8.465117,1,15.82117,2.136364
2002,55,2,"4-Others","LEHS",850.4625,16,1,0,9.642858,4,8.727273,0,15,23.03226,151.0881,304.2,57.37931,22.22222,3,47.80645,31.62162,27.7027,0,103.5986,26.65385
2002,55,2,"4-Others","SomeC",219.966,4,1,0,0,3,2.181818,0,2,2.193548,35.81347,92.53636,17.65517,5.555555,0,17.6129,3.162162,8.864865,3,19.22449,3.807692
2002,55,2,"4-Others","College",337.5715,9,0,0,5.357143,8,1.090909,0,2,8.774194,29.09845,188.2636,20.96552,2.222222,1,12.58065,4.216216,4.432433,0,34.17687,2.538461
2002,60,1,"1-WNH","LEHS",41432.89,572.5792,38.86666,6.25,660.9906,594.4828,164.7273,0,492.8101,279.6169,12126.02,14721.11,1337.709,2474.054,166.902,1382.928,403.9542,925.7122,305.2152,3623.693,1169.259
2002,60,1,"1-WNH","SomeC",9945.477,134.2822,5.888889,1.25,144.4906,175.4735,27.27273,0,116.4207,74.49254,2990.596,3637.702,336.8333,382.5519,48.31372,336.7588,96.17958,256.1855,53.46835,867.5844,256.8251
2002,60,1,"1-WNH","College",10987.64,161.1386,8.244445,2.5,227.5188,252.0437,48,0,110.7692,79.89055,2931.387,4397.188,346.4572,259.3942,64.78432,328.3134,106.8662,269.1024,81.31645,1017.723,283.9164
2002,60,1,"2-BNH","LEHS",9902.733,102.9725,17.14286,0,135.3333,30,72.075,0,149.2405,94.39216,2940.414,3112.67,574.9565,297.5,21.42857,468.713,252.883,172.3957,103.0297,850.0607,506.7637
2002,60,1,"2-BNH","SomeC",1401.808,8.954128,3.428571,0,17.5,3.333333,11.625,0,19.36709,11.37255,424.7016,459.0629,73.97102,42.33654,2.380952,73.30582,31.17736,20.21925,11.9802,120.9436,65.75458
2002,60,1,"2-BNH","College",987.4584,10.07339,3.428571,2,22.16667,6.666667,9.3,0,11.39241,10.23529,314.8843,311.267,47.07246,17.16346,1.190476,49.98124,21.93962,6.385027,5.990099,90.99566,46.48169
2002,60,1,"3-Hisp","LEHS",3740.969,72.5,10.8,1,67.38461,34.7907,19.63636,0,61.11111,64.20588,1082.168,1004.364,191.4663,85.71429,9,274.5888,68.2,193.9861,36.21951,315.0878,150.973
2002,60,1,"3-Hisp","SomeC",411.0369,7.807693,0,0,4.492308,6.139535,2.181818,0,6.666667,5.441176,113.6329,124.6214,16.22596,7.142857,3,30.04934,4.4,24.92558,3.292683,42.63564,6.810811
2002,60,1,"3-Hisp","College",362.9936,6.692307,1.2,0,1.123077,3.069767,2.181818,0,2.222222,4.352941,106.199,132.0142,17.30769,7.142857,1,10.36184,4.4,14.08837,5.487805,33.2766,10.21622
2002,60,1,"4-Others","LEHS",1317.553,21.25,.3333333,1,20.21622,14.05556,10,0,17.33333,27.55102,343.4669,418.6024,74.97619,50.84211,2,62.09901,15.31034,45.5,23.12,126.2722,48.24
2002,60,1,"4-Others","SomeC",377.4181,7.5,.3333333,0,9.513514,3.833333,0,0,2.166667,3.306123,121.0202,122.2276,24.61905,10.89474,1,15.52475,6.37931,9.333333,8.16,22.95858,9.38
2002,60,1,"4-Others","College",665.0289,11.25,.3333333,0,14.27027,5.111111,5,0,6.5,23.14286,162.5129,267.17,41.40476,7.263158,1,34.37624,15.31034,8.166667,2.72,44.76923,9.38
2002,60,2,"1-WNH","LEHS",29900.33,315.7927,32.40909,0,303.9263,161.0648,131.9684,0,409.5376,221.5152,6117.875,12242.85,1242.805,2500.002,178.7617,1123.451,429.4682,516.9179,54.73171,3091.312,833.5518
2002,60,2,"1-WNH","SomeC",7220.019,102.8162,7.318182,0,79.14747,56.21053,36.65789,0,85.0578,46.36364,1265.767,3445.241,253.2429,364.5396,53.94585,219.8057,76.16185,130.5455,15.02439,793.5715,186.1849
2002,60,2,"1-WNH","College",5440.652,72.39103,6.272727,1,74.92627,49.7247,30.37368,0,50.40462,38.12121,803.3574,2946.906,181.9518,176.4583,60.29242,115.7431,43.36994,70.53666,18.2439,569.1163,126.2633
2002,60,2,"2-BNH","LEHS",6891.293,43.52941,3,0,53.81818,11.6875,39,0,85.38461,68.04,1951.872,2120.466,417.8497,184.7652,25.92857,476.283,200.8841,71.32258,21.05263,772.6075,344.6538
2002,60,2,"2-BNH","SomeC",1354.85,8.235294,1,0,12.33333,1.0625,9.454545,0,19.61539,6.48,346.6044,467.3323,89.61924,43.4087,2.357143,74.92091,45.02575,15.96774,1.315789,149.8925,60.23077
2002,60,2,"2-BNH","College",856.8569,8.235294,0,0,7.848485,4.25,3.545455,0,15,6.48,175.524,323.2018,51.53106,27.82609,4.714286,57.79613,23.09013,11.70968,2.631579,102.5,30.11539
2002,60,2,"3-Hisp","LEHS",2630.684,42.25,0,0,26,6,14.77778,0,40.89474,53.76271,593.7792,835.7598,145.4904,65.45454,14,247.6605,59.51471,99.55556,5,288.2353,93.32039
2002,60,2,"3-Hisp","SomeC",254.7171,3.25,0,0,4,0,0,0,1.105263,5.169491,36.848,97.95688,11.35032,6.545455,2,23.93358,6.264706,9.333333,1,35,10.48544
2002,60,2,"3-Hisp","College",180.5986,6.5,1,0,0,2,4.222222,0,0,2.067797,27.3728,81.28337,5.159235,0,1,10.4059,5.220588,3.111111,0,26.76471,4.194175
2002,60,2,"4-Others","LEHS",1107.963,31.57895,1,0,9,5.5,7,0,5.909091,21.37931,225.8508,374.0842,80.23424,34.08696,6,73.88889,29.75,26.83333,9,127.1854,43.0625
2002,60,2,"4-Others","SomeC",224.2047,2.105263,0,0,2,1.375,2,0,0,4.275862,44.23881,101.6419,18.68468,10.65217,0,8.444445,3.1875,3.5,0,16.5894,4.416667
2002,60,2,"4-Others","College",305.8326,6.31579,0,0,4,4.125,1,0,7.090909,5.344828,41.91045,159.2739,23.08108,4.26087,0,12.66667,1.0625,4.666667,0,23.22517,5.520833
2002,65,1,"1-WNH","LEHS",53840.36,463.9016,14.04,2,692.7457,552.381,168.0365,0,737.0289,337.0143,15669.78,18925.31,2057.846,4027.917,379.9185,1771.787,698.6699,863.2081,227.4324,4885.69,1375.996
2002,65,1,"1-WNH","SomeC",11587.57,90.20308,5.4,0,162.109,134.9084,30.45662,0,151.1293,79.73524,3257.418,4367.703,423.2676,634.4614,92.55806,379.221,137.4086,196.7211,39.02027,1132.852,269.5696
2002,65,1,"1-WNH","College",13935.07,143.8954,7.56,1,216.1453,182.7106,31.50685,0,170.8418,105.2505,3828.801,5456.99,550.886,461.6216,148.5234,443.9915,146.9215,216.0708,63.5473,1405.458,346.4348
2002,65,1,"2-BNH","LEHS",10928.4,84.48276,2.5,.3333333,160.6038,24.35714,64.01538,0,158.9877,74.48864,3215.193,3500.167,709.9004,398.1873,67.80282,529.9035,294.1667,124.3636,65.67647,896.1786,558.1975
2002,65,1,"2-BNH","SomeC",1310.242,9.011495,0,.3333333,13.28302,2.214286,5.615385,0,18.5679,8.636364,411.5448,432.5047,70.76178,44.86618,9.352113,74.44925,29.99346,14.18182,5.661765,97.96735,60.34568
2002,65,1,"2-BNH","College",1053.354,4.505747,2.5,.3333333,18.11321,4.428571,3.369231,0,10.44444,11.875,333.2618,343.3285,67.33782,17.94647,5.84507,53.64725,28.83987,5.454545,5.661765,96.85408,39.45679
2002,65,1,"3-Hisp","LEHS",4359.107,61.44444,2,0,76.05264,33.58333,16.8,0,74.69768,54.31034,1272.128,1237.103,216.0338,138.2778,26.4,283.1214,106.5596,201.899,32.5,404.975,122.4154
2002,65,1,"3-Hisp","SomeC",432.7366,3.291667,0,0,4.473684,3.25,2.1,0,5.116279,2.172414,105.7463,161.043,27.00422,6.333333,3.3,22.98403,4.220183,12.00481,2.166667,53.23125,13.47692
2002,65,1,"3-Hisp","College",422.1563,14.26389,0,0,4.473684,2.166667,2.1,0,8.186047,6.517241,131.1254,133.8539,12.96203,7.388889,3.3,20.89457,4.220183,13.09615,4.333333,42.79375,10.10769
2002,65,1,"4-Others","LEHS",1644.809,30.54545,4,0,41.03637,23.33333,11.45455,0,33.92308,19.72,459.8387,471.9568,100.1481,68.11628,10.8,100.44,26,28.125,14.25,133.3173,72.61644
2002,65,1,"4-Others","SomeC",368.5276,6.545455,0,0,5.545455,2.333333,1.272727,0,3.769231,4.64,105.4038,119.0919,18.77778,12.9186,3.6,23.76,7,7.875,3.166667,33.89423,7.643836
2002,65,1,"4-Others","College",707.6635,10.90909,0,0,14.41818,9.333333,1.272727,0,11.30769,4.64,217.7574,224.9514,50.07407,19.96512,3.6,37.8,7,9,1.583333,67.78846,12.73973
2002,65,2,"1-WNH","LEHS",43277.32,308.5957,20.15152,0,418.5366,136.701,152.4412,0,604.9842,274.6219,9713.905,16221.84,1979.726,4090.544,498.2723,1678.328,671.3576,631.1235,40.06849,4556.044,1291.263
2002,65,2,"1-WNH","SomeC",8389.368,66.12766,9.545455,0,79.41463,32.59794,38.64706,0,124.3992,68.12325,1549.607,3676.713,359.7579,638.7477,118.433,273.1916,89.15629,102.4901,21.57534,896.4637,239.6046
2002,65,2,"1-WNH","College",6161.306,69.2766,5.30303,0,74.04878,34.70103,27.91176,0,77.6166,37.2549,1046.488,2913.444,282.5157,316.7079,100.2946,170.48,50.48609,87.38634,13.35616,678.4916,169.1327
2002,65,2,"2-BNH","LEHS",8723.186,42.17949,0,0,73.15662,2,38.34783,0,112.0968,53.84615,2481.283,2590.516,560.7084,278.3,53.73134,701.0557,315.7085,66.96,6,899.9924,449.1513
2002,65,2,"2-BNH","SomeC",1471.06,2.410256,1,0,9.975904,0,7.456522,0,19.05645,9.692307,392.7211,519.4237,110.1191,41.8,11.19403,85.2785,45.90088,5.4,0,157.3878,51.26789
2002,65,2,"2-BNH","College",1021.754,2.410256,0,0,8.86747,0,3.195652,0,7.846774,6.461538,269.9957,373.0607,65.17252,20.9,10.07463,68.6658,22.39067,8.64,0,108.6198,44.58078
2002,65,2,"3-Hisp","LEHS",3371.836,22.5,2,0,27,5,14.875,0,54.38596,49.22807,861.239,987.8345,185.6146,90.32258,24.82759,349.377,94.41304,109.8545,6,382.4397,106.2381
2002,65,2,"3-Hisp","SomeC",281.3375,1.125,0,0,1,0,0,0,3.263158,7.491228,57.34513,120.493,11.80208,4.301075,4.137931,25.18033,3.293478,3.109091,0,32.39243,5.476191
2002,65,2,"3-Hisp","College",192.8268,3.375,0,0,5,1,2.125,0,4.350877,4.280702,41.41593,71.67254,8.583333,5.376344,1.034483,9.442623,3.293478,1.036364,0,27.16785,3.285714
2002,65,2,"4-Others","LEHS",1579.979,19.38461,0,0,18.30769,6,9,0,22.61539,37,379.4676,535.7654,124.9592,70.27027,9.333333,109.5,23.71875,30.97059,3,135.2022,46.96363
2002,65,2,"4-Others","SomeC",239.8864,3.230769,0,0,4.307693,1,0,0,3.230769,6,47.15278,93.22318,9.612245,3.243243,1.333333,20.53125,5.15625,4.588235,0,28.97191,8.018182
2002,65,2,"4-Others","College",291.1348,5.384615,0,0,5.384615,3,0,0,2.153846,7,58.37963,120.0114,22.42857,6.486486,1.333333,15.96875,4.125,3.441176,0,26.82584,8.018182
2002,70,1,"1-WNH","LEHS",77055.07,521.8699,5.714286,1,886.5964,637.7385,204.8909,0,1396.3,442.1524,22574.48,25092.02,3622.256,6550.968,1026.019,2472.8,1189.522,837.8651,142.4121,7290.356,2177.656
2002,70,1,"1-WNH","SomeC",15320.87,116.0894,2.857143,0,205.5723,143.9711,51.49091,0,269.7274,90.12698,4311.202,5284.139,718.7352,982.3765,260.9956,438.3117,255.9597,189.2639,33.9598,1559.05,403.5068
2002,70,1,"1-WNH","College",20105.06,148.0406,1.428571,0,307.8313,213.2905,38.61818,0,324.9728,135.7206,5572.317,7123.841,995.0089,957.6558,409.985,534.8888,265.5183,249.8709,41.62814,2282.594,487.8376
2002,70,1,"2-BNH","LEHS",12152.51,58.61194,1,2,132.4478,32.66667,62.5,0,234.3064,82.33721,3549.014,3797.305,810.6356,548.1164,148.3822,537.4653,366.5601,69.875,57.85714,1102.776,560.3304
2002,70,1,"2-BNH","SomeC",1305.315,6.895523,0,0,9.134328,0,9.375,0,19.24255,9.023255,397.0924,404.3013,95.63679,59.75273,23.18471,62.26733,40.60358,5.375,2.571429,108.6761,51.56415
2002,70,1,"2-BNH","College",1109.18,11.49254,0,0,11.41791,2.333333,3.125,0,12.45106,5.639535,324.8938,357.3934,71.72759,24.13091,10.43312,62.26733,33.83632,10.75,2.571429,123.5476,40.10545
2002,70,1,"3-Hisp","LEHS",5324.079,53.18182,2.666667,0,62.18182,29.31429,13.8125,0,133.3488,46.76471,1631.385,1452.066,334.1905,185.3571,53.39063,372.9375,83.6,157.1965,24.96,523.0119,165.0465
2002,70,1,"3-Hisp","SomeC",471.0823,7.090909,0,0,4.363636,5.428571,3.1875,0,4.372093,4.156863,130.2989,144.8916,30.38095,16.07143,6.28125,26.5625,6.6,16.04046,1.04,53.15162,10.93023
2002,70,1,"3-Hisp","College",466.8383,4.727273,1.333333,0,5.454545,3.257143,0,0,3.27907,2.078431,166.3165,127.0426,31.42857,8.571428,7.328125,25.5,8.8,11.76301,0,47.83646,12.02326
2002,70,1,"4-Others","LEHS",2028.483,23.54545,.3333333,0,35.91837,7.142857,5.833333,0,44.59016,20.08571,588.9394,589.9583,123.0497,127.3726,15.75,95.74242,33.81818,29.76316,10.66667,208.7448,67.22727
2002,70,1,"4-Others","SomeC",384.1572,2.242424,.3333333,0,4.489796,0,1.166667,0,6.688525,5.285714,113.8384,111.9629,26.51934,20.86275,3.15,19.36364,7.636364,3.078947,1.333333,39.97241,16.22727
2002,70,1,"4-Others","College",708.3593,11.21212,.3333333,0,14.59184,2.857143,0,0,16.72131,11.62857,217.2222,226.0789,42.43094,19.76471,2.1,26.89394,18.54545,6.157895,0,73.28276,18.54545
2002,70,2,"1-WNH","LEHS",68023.42,394.7653,8.8,0,638.4468,114.0197,255.8526,0,1195.723,409.3879,16642.36,22266.33,4032.441,6439.716,1549.011,2573.485,1102.869,714.9454,55.63953,7539.519,2102.16
2002,70,2,"1-WNH","SomeC",12318.6,93.44177,1.1,1,136.2735,20.92105,44.96154,0,218.2754,107.516,2616.382,4488.104,813.2299,1103.527,283.3032,364.9364,147.0492,132.5519,14.16279,1404.846,321.9332
2002,70,2,"1-WNH","College",8946.974,79.79298,1.1,0,92.2797,24.05921,33.1859,0,148.0014,64.09608,1688.262,3647.568,519.3295,603.7566,274.6856,235.5785,115.082,107.5027,17.19767,1031.634,256.907
2002,70,2,"2-BNH","LEHS",10983.43,31.53846,0,0,88.93617,6,55.54717,0,196.7742,76.36364,3274.29,2931.919,853.9654,376.3325,155.3443,813.2631,411.5115,54.23809,9.625,1122.21,526.4283
2002,70,2,"2-BNH","SomeC",1526.123,5.25641,0,0,12.87234,2.4,6.037736,0,32.6083,10.90909,426.0229,480.2282,100.9946,47.45542,21.38798,92.16982,51.01382,10.63492,0,159.8367,65.37345
2002,70,2,"2-BNH","College",1163.447,4.205128,0,0,8.191489,3.6,2.415094,0,14.61751,8.727273,318.6872,353.8524,83.04,34.21205,29.26776,71.56715,29.47466,2.126984,1.375,141.9529,56.19823
2002,70,2,"3-Hisp","LEHS",4581.566,31.79487,2,0,48.88889,4,18.78947,0,100.5149,43.87755,1180.141,1231.258,323.5965,151.503,61.07143,422.6491,102.6667,141.617,2,544.7198,171.5089
2002,70,2,"3-Hisp","SomeC",340.1117,2.051282,0,0,4.074074,0,1.105263,0,4.277228,4.081633,92.64268,104.1517,18.78947,13.30769,8.571428,20.87156,5.185185,9.957447,0,41.90153,8.852071
2002,70,2,"3-Hisp","College",232.3224,6.153846,0,0,2.037037,2,1.105263,0,3.207921,2.040816,44.21583,85.58999,14.61403,8.189349,5.357143,11.47936,4.148148,4.425532,0,30.37861,6.639053
2002,70,2,"4-Others","LEHS",2214.584,21.42857,1,0,23.33333,10,4.571429,0,37.82927,34.78049,555.4587,644.7776,244.2483,81.01053,24.75,142.7607,55.32203,33.44444,3,227.4122,69.67088
2002,70,2,"4-Others","SomeC",321.9824,2.857143,0,0,2.333333,0,2.285714,0,4.585366,4.487805,72.40195,91.80959,32.49655,13.13684,5.15625,21.96319,5.423729,4.777778,0,48.57347,9.797468
2002,70,2,"4-Others","College",315.4336,5.714286,0,0,2.333333,1,1.142857,0,4.585366,6.731707,70.13938,122.4128,27.25517,9.852632,3.09375,14.27607,3.254237,4.777778,0,32.01434,6.531646
2002,75,1,"1-WNH","LEHS",99316.2,573.6292,3,0,1248.703,669.692,249.9543,0,2395.896,494.3876,30427.94,27481.52,5801.675,8493.106,2604.807,2953.958,1854.327,728.2065,128.978,10114.06,3096.9
2002,75,1,"1-WNH","SomeC",18699.87,103.3178,3,0,279.2729,123.2233,36.01961,0,413.0855,107.0648,5557.512,5364.914,1077.786,1304.594,580.6281,558.4597,299.051,148.3972,33.04396,2161.567,547.144
2002,75,1,"1-WNH","College",25892.94,156.053,1,0,413.0243,181.0847,48.02614,0,618.0188,159.5476,7454.553,7763.568,1604.539,1370.3,934.5652,666.5825,429.6225,201.3963,31.97802,3082.371,773.9562
2002,75,1,"2-BNH","LEHS",13065.08,58.4,0,0,149.908,26.4,55.125,0,323.8903,88.32098,3865.723,3781.608,928.6605,635.4923,304.5517,537.4011,366.1856,42.04546,24.34783,1174.281,703.9313
2002,75,1,"2-BNH","SomeC",1164.743,9.385715,0,0,18.8773,4.4,3.9375,0,29.23198,7.259259,339.4182,321.3131,81.04673,50.88462,31.14734,58.84764,44.62886,3.409091,3.652174,99.28321,57.51073
2002,75,1,"2-BNH","College",1016.173,5.214286,0,0,12.21472,2.2,3.9375,0,19.87774,2.419753,293.8587,310.0784,74.29283,48.62308,32.30094,37.75131,33.18557,4.545455,0,92.43609,42.55794
2002,75,1,"3-Hisp","LEHS",5679.082,51.75439,1,0,75.27273,19.56522,17.68421,0,167.764,45.87234,1757.49,1463.125,366.6774,259.6438,108.9773,386.6169,126.806,85.01087,13.84615,563.1823,169.0769
2002,75,1,"3-Hisp","SomeC",451.9978,6.210526,0,0,11.5,2.173913,1.105263,0,9.55618,1.042553,128.6487,131.6707,27.16129,26.71233,12.45455,23.43133,6.447761,5.380435,1.153846,48.33281,8.615385
2002,75,1,"3-Hisp","College",522.9202,1.035088,0,0,5.227273,3.26087,2.210526,0,11.67978,2.085106,165.8611,142.2044,27.16129,25.64384,15.56818,31.95181,10.74627,8.608696,0,51.48494,18.30769
2002,75,1,"4-Others","LEHS",2555.308,15.12,1,0,32.30769,16.82353,10.83333,0,87.83784,25.71428,790.0959,639.3216,199.5,172.8571,43.01887,93.24627,53.47222,15.64706,4,266.264,88.96397
2002,75,1,"4-Others","SomeC",432.2684,2.16,0,0,4.307693,1.294118,2.166667,0,14.63964,0,129.064,116.9229,36.75,20.07373,5.660378,16.45522,16.04167,1.117647,0,49.18933,15.76577
2002,75,1,"4-Others","College",828.4233,9.72,0,0,19.38461,3.882353,0,0,22.52252,10.28571,273.8401,217.7555,57.75,49.06913,11.32076,37.29851,7.486111,2.235294,0,85.54667,20.27027
2002,75,2,"1-WNH","LEHS",103547.3,490.2294,7.777778,0,1245.415,100.1007,330.916,0,2468.693,606.1966,28196.27,26703.99,7941.519,8765.604,4504.212,3659.136,1896.42,791.1585,40.76364,12093.24,3714.374
2002,75,2,"1-WNH","SomeC",18254.57,102.5316,1.111111,0,218.7747,30.55705,60.5598,0,393.9632,99.98034,4515.099,5256.824,1429.664,1549.667,898.9231,517.3261,229.3886,142.4085,8.581819,2212.629,582.7098
2002,75,2,"1-WNH","College",12433.12,82.23892,1.111111,0,155.8103,26.34228,33.52417,0,278.3436,96.82307,2814.635,3891.183,965.8174,894.7296,656.8643,276.5381,170.1915,104.4329,9.654546,1554.134,415.9158
2002,75,2,"2-BNH","LEHS",13909.19,24.93333,2,0,118.3256,3.75,68.01389,0,269.1552,91.95789,4447.936,3057.688,1253.679,421.0151,424.1076,938.0303,503.8966,50.41379,8,1500.179,726.7382
2002,75,2,"2-BNH","SomeC",1708.481,6.8,0,0,15.62791,1.25,10.375,0,39.27586,9.852632,541.4387,429.3821,142.9926,49.08207,51.86098,86.28109,41.51093,11.72414,0,190.9113,79.98691
2002,75,2,"2-BNH","College",1212.326,2.266667,0,0,10.04651,0,4.611111,0,26.56897,2.189474,369.6252,320.93,95.32838,34.90281,38.03139,69.68858,34.59245,5.862069,1,129.91,66.27487
2002,75,2,"3-Hisp","LEHS",5549.438,31.71428,0,0,67.63235,4,16.88889,0,180.6704,45.84906,1639.267,1222.53,431.3656,175.1538,158.9171,493.4696,131.7308,106.6667,2,647.5131,194.6139
2002,75,2,"3-Hisp","SomeC",312.1228,3.171429,0,0,3.220588,1,1.055556,0,7.664804,5.09434,72.24249,85.51374,30.66079,11.96703,17.65746,16.90688,4.215384,3.2,0,38.3942,9.623762
2002,75,2,"3-Hisp","College",281.4395,2.114286,0,0,2.147059,0,1.055556,0,7.664804,3.056604,93.49029,74.95649,17.97357,10.87912,11.42541,11.62348,1.053846,2.133333,0,30.09275,11.76238
2002,75,2,"4-Others","LEHS",2651.093,21.875,0,0,42.54546,7.5,5,0,106.9908,31.71428,771.6719,595.2595,251.9559,101.3513,63.91892,202.3379,60.5,19.55,0,296.659,73.15662
2002,75,2,"4-Others","SomeC",338.3907,1.041667,0,0,4.727273,0,0,0,6.550459,4.228571,84.86128,94.77297,36.7661,12.38739,15.10811,19.06849,5.5,2.3,0,44.27746,6.361446
2002,75,2,"4-Others","College",317.516,2.083333,0,0,4.727273,2.5,0,0,5.458715,1.057143,81.46683,97.96757,30.27797,11.26126,6.972973,10.59361,11,1.15,0,42.06358,8.481928
2002,80,1,"1-WNH","LEHS",247686.3,978.0255,4.333333,1,4069.637,1074.929,610.6711,0,10320.99,1069.756,85907.52,44544.02,18472.82,17124.64,14020.95,5847.919,5665.062,704.9814,93.79688,26939.5,10251.4
2002,80,1,"1-WNH","SomeC",43104.45,155.4268,5.416667,0,764.9136,194.7643,67.73475,0,1718.746,216.0488,14640.16,8200.92,3443.389,2348.819,2601.086,1012.844,844.501,126.75,20.48438,5078.241,1657.628
2002,80,1,"1-WNH","College",58584.25,194.5478,3.25,0,1157.449,220.3071,119.5942,0,2572.265,262.1951,19598.31,11227.06,4789.794,2554.54,3945.965,1157.237,1133.437,182.2686,23.71875,7128.26,2304.973
2002,80,1,"2-BNH","LEHS",23605.48,82.10126,0,0,295.5882,25.38461,98.41237,0,925.0975,98,7441.302,5224.819,1805.149,1069.586,1081.081,763.7669,766.7352,34.97436,21.46667,2468.78,1404.114
2002,80,1,"2-BNH","SomeC",1696.332,3.56962,0,0,17.38754,1.153846,5.72165,0,50.43903,3.5,538.7264,395.8367,134.4014,70.77303,94.3616,60.7414,52.48485,3.384615,0,172.746,90.12894
2002,80,1,"2-BNH","College",1632.19,8.329114,0,0,22.02422,3.461539,6.865979,0,58.46341,10.5,524.9717,347.3439,127.4496,61.64103,74.55732,58.49172,46.77997,5.641026,1.533333,186.4741,87.75712
